Fracture_Length_m,Fracture_Width_m,Pressure_Gradient_MPa_per_m,Viscosity_Pa_s,Energy_Balance_Target,Energy_Balance_CD,Energy_Balance_PINN
0.7045045045045045,0.07045045045045045,3.9919919919919917,0.007045045045045046,34.67345971264543,69.48938193680574,30.8009435212784
0.7144144144144144,0.07144144144144145,4.041041041041041,0.007144144144144144,35.02999002017002,70.54042036489335,31.11782057241288
0.7243243243243244,0.07243243243243244,4.09009009009009,0.007243243243243244,35.38497251755853,71.5905002955703,31.434284627845685
0.7342342342342343,0.07342342342342342,4.1391391391391394,0.007342342342342343,35.73841193642993,72.6396476023863,31.750388264007398
0.7441441441441442,0.07441441441441442,4.188188188188188,0.007441441441441442,36.090312995733946,73.6878871252021,32.066183023639596
0.7540540540540541,0.0754054054054054,4.237237237237236,0.007540540540540541,36.440680401782686,74.73524272452902,32.38170421134542
0.763963963963964,0.0763963963963964,4.286286286286286,0.00763963963963964,36.78951884828221,75.78173733234438,32.696997647285784
0.773873873873874,0.07738738738738739,4.335335335335335,0.00773873873873874,37.13683301636393,76.82739299965314,33.01208538246564
0.7837837837837839,0.07837837837837838,4.384384384384385,0.007837837837837838,37.48262757461607,77.8722309410428,33.32700389026155
0.7936936936936938,0.07936936936936936,4.433433433433433,0.007936936936936936,37.82690717911494,78.91627157645686,33.641769775919755
0.8036036036036036,0.08036036036036036,4.4824824824824825,0.008036036036036037,38.169676473456235,79.9595345703925,33.956406518634694
0.8135135135135135,0.08135135135135135,4.531531531531531,0.008135135135135136,38.510940088786164,81.00203886871076,34.270933064267396
0.8234234234234235,0.08234234234234235,4.58058058058058,0.008234234234234234,38.85070264383255,82.04380273323173,34.58535241584892
0.8333333333333334,0.08333333333333333,4.62962962962963,0.008333333333333335,39.18896874493582,83.08484377427277,34.89967836899933
0.8432432432432433,0.08432432432432432,4.678678678678679,0.008432432432432434,39.52574298608008,84.12517898127464,35.21391646906761
0.8531531531531532,0.08531531531531532,4.727727727727728,0.008531531531531533,39.861029948923786,85.16482475164902,35.52807166937363
0.8630630630630631,0.08630630630630631,4.776776776776776,0.008630630630630631,40.19483420283072,86.20379691796983,35.842136914307716
0.872972972972973,0.0872972972972973,4.8258258258258255,0.00872972972972973,40.527160304900626,87.24211077362115,36.1561236825567
0.882882882882883,0.08828828828828829,4.874874874874875,0.008828828828828829,40.85801279999989,88.27978109700577,36.470012420247954
0.8927927927927929,0.08927927927927928,4.923923923923924,0.008927927927927928,41.18739622079211,89.31682217441012,36.78380215487887
0.9027027027027028,0.09027027027027026,4.972972972972973,0.009027027027027026,41.51531508776858,90.3532478216142,37.09747999934858
0.9126126126126127,0.09126126126126126,5.022022022022022,0.009126126126126125,41.841773909278785,91.3890714043282,37.41104024588094
0.9225225225225226,0.09225225225225225,5.071071071071071,0.009225225225225227,42.16677718156067,92.42430585753141,37.72446912657438
0.9324324324324325,0.09324324324324325,5.12012012012012,0.009324324324324326,42.490329388771066,93.45896370378345,38.03774483171314
0.9423423423423424,0.09423423423423423,5.169169169169169,0.009423423423423425,42.81243500301571,94.4930570705728,38.35087185939116
0.9522522522522523,0.09522522522522522,5.218218218218218,0.009522522522522524,43.133098484379595,95.52659770676244,38.663804738012445
0.9621621621621622,0.09621621621621622,5.267267267267267,0.009621621621621623,43.452324280956844,96.5595969981887,38.97653959462424
0.9720720720720721,0.09720720720720721,5.316316316316316,0.009720720720720721,43.77011682888086,97.5920659824649,39.28905313456451
0.981981981981982,0.0981981981981982,5.365365365365365,0.00981981981981982,44.08648055235421,98.62401536303814,39.601333173096734
0.991891891891892,0.09918918918918919,5.414414414414415,0.009918918918918919,44.40141986367843,99.65545552254369,39.91334813118627
1.001801801801802,0.10018018018018018,5.463463463463463,0.010018018018018018,44.71493916328383,100.68639653549909,40.22506993637799
1.0117117117117118,0.10117117117117118,5.5125125125125125,0.010117117117117116,45.0270428397593,101.71684818037637,40.53648547896036
1.0216216216216218,0.10216216216216216,5.561561561561561,0.010216216216216215,45.33773526988176,102.74681995108888,40.84757373526857
1.0315315315315317,0.10315315315315315,5.61061061061061,0.010315315315315318,45.647020818645935,103.77632106792625,41.15830196392234
1.0414414414414417,0.10414414414414415,5.65965965965966,0.010414414414414416,45.95490383929374,104.80536048796912,41.46864097502967
1.0513513513513515,0.10513513513513513,5.708708708708708,0.010513513513513515,46.26138867334368,105.83394691501313,41.77857276950532
1.0612612612612613,0.10612612612612612,5.757757757757758,0.010612612612612614,46.566479650620344,106.86208880902939,42.08805621625595
